Ref,Val,Package,PosX,PosY,Rot,Side
"C30","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-68.575000,-94.075000,180.000000,bottom
"C31","330nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-71.250000,-67.487500,-90.000000,bottom
"C32","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-55.040000,-142.110000,180.000000,bottom
"C33","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-70.950000,-138.975000,-90.000000,bottom
"C34","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-81.100000,-61.012500,-90.000000,bottom
"C35","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-115.700000,-73.650000,-90.000000,bottom
"C36","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-119.650000,-62.125000,-90.000000,bottom
"C37","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-112.750000,-92.050000,180.000000,bottom
"C38","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-119.750000,-86.625000,-90.000000,bottom
"C39","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-115.850000,-123.650000,-90.000000,bottom
"C40","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-119.625000,-111.975000,-90.000000,bottom
"C41","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-115.675000,-147.975000,-90.000000,bottom
"C42","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-119.600000,-135.900000,-90.000000,bottom
"C43","1uF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-69.400000,-80.350000,-90.000000,bottom
"C44","10nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-114.475000,-98.325000,0.000000,bottom
"C45","10nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-118.725000,-83.425000,0.000000,bottom
"C46","10nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-89.455000,-105.525000,-90.000000,bottom
"C47","10nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-106.160000,-98.955000,0.000000,bottom
"C48","10nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-82.000000,-111.000000,90.000000,bottom
"C49","10nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-102.025000,-116.400000,90.000000,bottom
"C50","10nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-87.825000,-152.225000,180.000000,bottom
"C51","10nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-105.025000,-147.150000,0.000000,bottom
"C52","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-56.210000,-111.450000,0.000000,bottom
"C53","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-54.370000,-123.930000,0.000000,bottom
"C54","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-55.020000,-135.950000,0.000000,bottom
"C55","100nF","C_0805_2012Metric_Pad1.18x1.45mm_HandSolder",-54.350000,-148.030000,0.000000,bottom
"D1","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-69.750000,-118.100000,90.000000,bottom
"D2","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-64.500000,-134.750000,90.000000,bottom
"D3","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-63.450000,-129.450000,-90.000000,bottom
"D4","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-63.650000,-153.100000,-90.000000,bottom
"D5","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-69.750000,-121.850000,90.000000,bottom
"D6","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-65.550000,-129.450000,90.000000,bottom
"D7","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-63.750000,-140.650000,90.000000,bottom
"D8","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-64.550000,-147.300000,-90.000000,bottom
"D13","1N5819","D_0805_2012Metric_Pad1.15x1.40mm_HandSolder",-58.750000,-80.825000,90.000000,bottom
